,AddressID,StopId,Latitude,Longitude,Altitude
604,604.0,,45.492555,7.5336454,
605,605.0,,45.4930845,7.5322629,
606,606.0,,45.489506,7.5359408,
607,607.0,,45.4898683,7.5383206,
608,608.0,,45.4709205,7.537629,
609,609.0,,45.4977097,7.5410421,
610,610.0,,45.4989365,7.5459485,
611,611.0,,45.4994495,7.5454397,
612,612.0,,45.5028134,7.5489685,
613,613.0,,45.5080431,7.5536555,
614,614.0,,45.4794575,7.5653408,
615,615.0,,45.487087,7.5449781,
616,616.0,,45.4882884,7.5427066,
617,617.0,,45.5002227,7.5091967,
618,618.0,,45.017615,7.113066,
619,619.0,,44.9866606,7.144145,
620,620.0,,44.986285,7.1425116,
621,621.0,,45.0022542,7.1284702,
622,622.0,,44.9946829,7.1371519,
623,623.0,,45.0008888,7.1291857,
624,624.0,,45.0718844,7.4590811,
625,625.0,,45.0688573,7.4693379,
626,626.0,,45.0714468,7.4603927,
627,627.0,,45.0766235,7.4606582,
628,628.0,,45.1553472,7.3591153,
629,629.0,,45.1693889,7.3638783,
630,630.0,,45.0622717,6.8686493,
631,631.0,,45.0693987,6.8907881,
632,632.0,,45.3822601,7.6217784,
633,633.0,,45.0248437,7.4563988,
634,634.0,,45.0263335,7.4515278,
635,635.0,,45.027389,7.4508577,
636,636.0,,45.0272977,7.4524174,
637,637.0,,45.1431292,7.5347857,
638,638.0,,45.1075186,7.1754368,
639,639.0,,45.1027929,7.1656017,
640,640.0,,45.2008049,7.615325,
641,641.0,,45.2128687,7.6292556,
642,642.0,,45.1063752,7.7454184,
643,643.0,,44.9076848,7.3119054,
644,644.0,,44.9060207,7.3114007,
645,645.0,,45.1008133,7.3605844,
646,646.0,,45.0865979,7.3658488,
647,647.0,,45.1060286,7.2706227,
648,648.0,,44.9504956,7.7745451,
649,649.0,,44.9481337,7.7663154,
650,650.0,,44.9507529,7.777173,
651,651.0,,44.9431063,7.7670879,
652,652.0,,44.9415354,7.7705816,
653,653.0,,44.9476178,7.7724788,
654,654.0,,44.9478627,7.7716341,
655,655.0,,44.9498946,7.7742382,
656,656.0,,44.9499702,7.7733748,
657,657.0,,44.9367359,7.7613281,
658,658.0,,44.938069,7.7650405,
659,659.0,,44.9524259,7.7734966,
660,660.0,,44.9504601,7.7723943,
661,661.0,,44.9491376,7.7714896,
662,662.0,,44.8871853,6.9385342,
663,663.0,,44.8863043,6.9431446,
664,664.0,,44.887057,6.9483025,
665,665.0,,44.9126506,6.8966075,
666,666.0,,44.9056266,6.9035292,
667,667.0,,44.901159,6.9079742,
668,668.0,,44.8947697,6.918313,
669,669.0,,44.8945656,6.9179793,
670,670.0,,45.4051605,7.9922839,
671,671.0,,45.139988,7.7687456,
672,672.0,,45.5809888,7.8593007,
673,673.0,,45.5646508,7.8163189,
674,674.0,,45.439579,7.5347555,
675,675.0,,45.4400551,7.5365169,
676,676.0,,45.4242956,7.5420446,
677,677.0,,45.4086163,7.5406559,
678,678.0,,45.4091234,7.542147,
679,679.0,,45.4142531,7.5423038,
680,680.0,,45.4155134,7.542224,
681,681.0,,45.4134399,7.5408062,
682,682.0,,45.4136057,7.5470634,
683,683.0,,45.4136322,7.5453466,
684,684.0,,45.4127705,7.545123,
685,685.0,,45.412916,7.5446849,
686,686.0,,45.4136707,7.5434971,
687,687.0,,45.4137083,7.5505077,
688,688.0,,45.4138255,7.5495689,
689,689.0,,45.5455996,7.8256844,
690,690.0,,45.0988172,7.7115019,
691,691.0,,45.0911102,7.6845589,
692,692.0,,45.0899921,7.6838366,
693,693.0,,45.0872521,7.6819114,
694,694.0,,45.0864397,7.6843549,
695,695.0,,45.08722,7.6822064,
696,696.0,,45.0863318,7.6833142,
697,697.0,,45.0681503,7.678391,
698,698.0,,45.0716774,7.6160705,
699,699.0,,45.071721,7.6172373,
